y,X.1,X.2,X.3,X.4,X.5,X.6,X.7,X.8,X.9,X.10
13.8900041515774,2.92486806964122,3.32264993614729,1.67167378569236,0.553663569055774,0.587804881791545,0.732539868985078,0.922762068359903,1.48833069787619,0.354947674834896,-0.510234579228869
-9.17158800195885,-0.796857182379572,-0.284137094184577,-0.853031414634225,-1.31594217012696,-1.22939409481799,-0.222951750083554,-1.27287448721797,-0.33229710936575,-0.69469492280248,-0.86190245058911
-4.73750226746721,0.0724788998626769,-0.011925342260576,-1.85515801450706,-1.44157683909527,-1.32531321062661,-1.07909080430041,-1.81117731335461,-1.3126690110904,-3.28142200326659,-4.55220051038084
-2.23015462969507,0.0859742278375888,-0.538671934192196,-2.24162769187198,-1.79563103644199,-0.6037047138564,-0.501615073955495,-0.0251423841072481,-0.619241301167514,-0.177024603861846,-0.805824651822953
-6.02187097415396,-0.596950095726813,-1.66503853360131,-1.90759521997844,-0.72066660166781,-2.3046762988443,-1.33613957485993,-0.772015383733016,-0.0855192325147466,-1.12035310444989,-0.302054434185934
-4.98600060741007,-0.715117687949,-1.06013045531649,-0.72064793730479,-1.52894617416694,-1.62908619817872,-0.965752229363992,-0.742299967410714,-0.369609253744755,0.106526338594434,-0.114203168718582
10.1667727264307,2.16735511699182,1.35011526692691,1.08396640232682,1.77207271907371,1.10542449329016,0.926049415156611,-0.43490418174721,-0.704771871619373,-1.2657080162101,-1.3981647295636
-22.8096433159366,-2.74628926274073,-4.72476273036098,-3.83063130529321,-4.04947052651308,-3.65301940804218,-2.86760660032263,-3.94280441767379,-3.17659002856195,-2.60389200457388,-2.28807183656492
-2.44683670098574,1.89137847850743,0.0186532102766865,-0.18600105220648,0.770847981651563,0.748949342443653,-0.399203152924259,-0.550176510721113,-2.1947967807371,-1.20410810587344,-0.570964529787214
-7.87943428011317,-0.112403471261072,0.252793685843467,-0.258825139668942,-1.51231215054906,-2.31970323119567,-2.45377193726215,-3.87847620040529,-3.15422457994704,-2.99542161869597,-1.71204190905629
-14.1276696547183,0.53641443932332,-0.875049818120866,-2.07912743516171,-1.46675571763194,-2.16937570560073,-2.78681422176271,-0.671703921926088,-0.957140979913054,-0.536724540607599,-2.46195235865268
16.7813398522694,3.06945720145044,1.59048301647633,1.8621469090224,1.671502140849,0.901509514560732,0.966377887629205,0.850217837798857,1.05050528669421,-0.200796445771243,-0.784452694237111
5.90668880853915,-1.12487758343123,0.322755358475064,0.248410730667415,-0.483866053658313,0.0638536646243029,1.03503895976866,0.778624260131613,0.965910251594566,1.2404544759802,0.601218285507622
-7.51955541818221,-1.06173578013268,-1.36768516802924,-1.54127765527894,-0.912046945440853,-1.19366880345168,-1.67407501630743,-1.11163854627625,-0.421790969055504,-0.189293063682155,0.607443303459951
-5.74478844632216,-0.0448829435343615,0.32538864089074,-0.164429325479019,-0.325287080675873,-0.342332825884685,-1.02826951835803,-2.57655688093782,-1.57963735004658,-1.84017375418194,-2.95780139745122
-6.1291149892825,0.0721953577507918,-1.08754023285807,-0.00638771443549622,-0.939010277484004,-0.0744603369812657,-0.485452777941841,0.0064655386021356,-0.250519079805989,-1.14807200612085,-0.61000090957674
-13.052574588129,-0.80273245866329,-1.15572506236799,0.32984079398186,-0.264087023808761,-1.90986539077842,-1.40331509493922,-0.514503419414329,-0.395695414586605,-0.306224953503627,-1.43235164540599
-14.0890326933479,-4.06302761769874,-3.16189739049145,-1.05850963016421,-2.55600830260962,-0.600542319168956,-0.739189260027795,-1.0224460959286,-1.16796780023022,-0.298888240105943,0.429965918224178
4.89394745582248,-2.23475307372359,-0.300604006322271,0.7639482543977,1.92468406461363,1.83170716320644,0.512811097460024,0.93913299904536,1.37648961887841,0.134580747444112,-0.178731162516194
4.57334280850427,1.63147464050806,0.686631884253947,0.57783905406825,1.21015101778154,0.088711182625895,0.39341344356957,0.912895336438247,0.34260784530573,0.783761698621136,0.055859981120095
5.83910121498898,0.50478754343043,1.56201060230254,0.938101586805701,0.178694857331153,-0.658695373140248,1.38034699372356,1.42218228815233,1.92585171650399,0.967152450699706,-0.119674990538396
-19.9244578214514,-2.91849402597749,-2.01935181908309,-2.13304541504127,-2.53008521639263,-3.43741900558012,-3.35920513985175,-1.88645290508686,-2.65278656283551,-2.00514908385449,-2.72513123649331
-5.54731021989013,-0.157209562649373,0.440009550341911,-1.10510008759005,-0.968309499843703,-2.39514588269428,-1.72686531501881,-0.907254600222943,-1.39350656981628,-1.23338593909009,-1.94007404256743
4.08452932723074,2.63217321019659,2.99523237638605,1.93239730994972,0.594330673459348,0.457313014594113,-0.32453587985115,-0.742728521110084,-0.923419796922785,0.398554830998507,-0.329485095154955
12.1021648360832,2.65219130210176,1.35358993259233,1.83982202934811,1.55035849281694,2.25959103351653,2.90590061615437,3.16622147305743,1.73241703689561,1.2545473912652,1.38420038079886
12.1394098538366,0.672291020571779,1.56930385152823,2.45842226964909,2.26168141091294,3.06068052048781,2.77873122986111,2.43609064668321,2.12425411408649,3.15030843410724,2.06972774957944
9.04148536521399,-0.0258590325568906,0.00132672444722322,1.61961280102397,0.907229472662667,1.08599545702986,1.01166495230087,1.43544682137777,1.78827911581598,1.99969879317043,2.75473414674952
12.2330252294362,-0.825168864322451,1.16658864739036,2.26944919064841,2.5070286839336,1.59276677586008,-0.109083334155665,0.126458659239298,0.652889479988444,0.251553775006361,0.450328255562878
-2.34606452899985,-0.00760268434558374,-0.873133145293831,0.0014098891893515,-0.665420245396273,-0.941587757005049,-0.67228313802073,-1.63922969766003,-0.40558549442372,0.42683075960238,-0.383500467196762
-9.50010929612688,-1.67991950672976,-1.96200167178344,-1.45801436957793,-1.8409171171221,-1.71328459383854,-0.774113342996209,-0.486857173756854,0.492623536675225,-0.978441770921292,0.0547266794433348
4.08214240364001,0.572595095233183,0.365238161855679,-0.0848218052647705,-0.680146765479403,0.234215221841661,0.591566373087544,0.279135906631018,1.08692577924894,1.43703549612651,0.430869128825693
-5.21281365185676,0.397489509997356,-0.20758727062895,-0.849825791953816,-1.1654484833773,-0.915353315906566,-1.54871684177545,-3.06862451635468,-2.7700426565459,-2.69281823948652,-0.312940433269202
-14.8375111929323,0.540849609875645,-0.344010751110512,-1.56944245218783,-2.26542000124527,-2.99090066075242,-2.17802585868397,-0.27037023831823,0.0600664649747947,0.712684048151613,0.303105080858078
6.1870461359045,-0.295057234412514,0.267148942316123,0.446717716139546,1.55116458714379,1.77105960786064,1.19273998848597,1.54874501085845,2.54737943229856,3.28480889085954,3.94823247772806
3.38797610808636,0.588473878412681,0.0819626777904239,0.703813054819448,0.53010581090213,0.167785044980459,1.3310507032089,0.917443348263039,-0.931575069472616,-2.57088964818503,-3.26713154069481
-11.317730166601,-2.41343054046913,-1.4054655505986,-0.931681593342276,-1.28009865483522,-1.66396824567729,-2.73723201754224,-2.09897145961387,-2.55033839443442,-2.15394155978236,-2.49061160096678
-4.23678934255035,-0.416297645931982,0.827177551790578,-0.689916104758815,-0.209921677782139,-0.479608405419823,0.633092591596111,1.84474531456597,1.73038406750869,0.269369022728671,1.02375270578912
-2.79122548406438,-0.651680846357529,0.0873589166958327,0.924202792310641,-0.0308779737280367,0.898071703921266,1.33334094192838,-0.386005106884604,-0.152355841765209,0.224394638412686,0.680738423399665
-8.49461283509676,-2.95580402064369,-1.76022600196835,0.581453760784887,1.49443595351645,-0.314166306246228,-1.02722432696734,-1.69607342221813,-1.50530521367923,-1.43112564340039,-0.839826718359019
4.53472678850944,-0.042627278512805,-0.324471046498604,1.02724040010838,0.48284494291807,-1.06179092308836,-0.359129234233278,-0.944976501671137,-1.19502618294865,-1.8371110886672,-2.9220090463146
-3.50726368849469,-0.604140068356118,-1.49806567397242,-1.44735045058095,-0.0541322812489451,-0.0891791616297161,-0.432077520557975,0.289368112497037,-0.726314982944299,-1.43008075945082,-1.49560633509495
-9.69173091292489,-1.24538149383959,-1.64283267983915,-1.36512094855274,-1.07272972225541,-1.90855990504407,-0.696764230168339,-1.16650804341256,0.590963314656616,1.34326824322311,1.54868520784512
-7.29053340147273,0.196341299194069,-1.05493147957317,-0.642449307993818,-0.142552381031725,-0.176430193158998,-0.335783772757664,1.8074061874201,1.58254716173117,1.86907058203868,1.93901040390517
-11.477900075969,-2.26020713120368,-3.25576737677862,-1.6301645971182,-0.352567647852156,-0.32245578232146,-0.34983182791239,0.690483479630059,1.31050648229234,0.790912472851423,-0.0455984111273473
12.5099725423842,-0.788473829368346,0.641772879778606,0.602126150114958,1.83366101427118,3.53924484363315,2.65181872250243,1.84138841339877,0.984432743765918,0.737917760289298,0.159689834077663
8.92681457660961,1.1234588295473,1.267087341685,0.722992194765761,1.58865938368441,1.74415641512885,2.4657046963005,0.408444839473703,0.352404815211434,0.028875528363256,-1.33480593625618
-15.2567773080018,-1.8503743189754,-1.75288939371263,-2.23706461781093,-2.07484382192739,-2.41440759011361,-1.72946198995053,-1.14578990414846,-1.35067807892059,-1.1009793850223,-0.807092922001493
